rest_close_eye_start,rest_close_eye_start_lsl,rest_close_eye_end,rest_close_eye_end_lsl,rest_open_eye_start,rest_open_eye_start_lsl,rest_open_eye_end,rest_open_eye_end_lsl,event,rating_label,kss_rating,time_sec,lsl_timestamp,stress,frustration,phase,trial,tick_soa_s,is_target_double_jump,responded,rt,n_positions,position_phase,correct,hit,false_alarm,miss,participant,calibration_min,formal_min,ratings_every_min,mack_positions,mack_initial_SOA,mack_target_prob
,,,,,,,,,,,631,147829.0408549,,,Mackworth_Formal,633,0.6035268347522856,1,1,0.46739969999180175,8,0,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,631,147829.6662777,,,Mackworth_Formal,634,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,632,147830.3168982,,,Mackworth_Formal,635,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,633,147830.9311613,,,Mackworth_Formal,636,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,633,147831.561879,,,Mackworth_Formal,637,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,634,147832.1933744,,,Mackworth_Formal,638,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,635,147832.8255867,,,Mackworth_Formal,639,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,635,147833.4333971,,,Mackworth_Formal,640,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,636,147834.066931,,,Mackworth_Formal,641,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,636,147834.6918056,,,Mackworth_Formal,642,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,637,147835.3267708,,,Mackworth_Formal,643,0.6035268347522856,1,1,0.45305650000227615,8,0,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,638,147835.9535208,,,Mackworth_Formal,644,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,639,147836.8932397,,,Mackworth_Formal,645,0.6035268347522856,1,0,,8,0,0,0,0,1,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,639,147837.5252331,,,Mackworth_Formal,646,0.6035268347522856,0,1,-0.2691097999922931,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,640,147838.15005,,,Mackworth_Formal,647,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,641,147838.7753452,,,Mackworth_Formal,648,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,641,147839.4079743,,,Mackworth_Formal,649,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,642,147840.0427803,,,Mackworth_Formal,650,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,642,147840.6672625,,,Mackworth_Formal,651,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,643,147841.2751992,,,Mackworth_Formal,652,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,644,147841.9035047,,,Mackworth_Formal,653,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,644,147842.5143605,,,Mackworth_Formal,654,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,645,147843.129733,,,Mackworth_Formal,655,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,646,147843.7700389,,,Mackworth_Formal,656,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,646,147844.3975483,,,Mackworth_Formal,657,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,647,147845.0633973,,,Mackworth_Formal,658,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,647,147845.6804849,,,Mackworth_Formal,659,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,648,147846.3077278,,,Mackworth_Formal,660,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,649,147846.9303683,,,Mackworth_Formal,661,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,649,147847.5586106,,,Mackworth_Formal,662,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,650,147848.1917808,,,Mackworth_Formal,663,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,651,147848.7996011,,,Mackworth_Formal,664,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,651,147849.4083685,,,Mackworth_Formal,665,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,652,147850.0422538,,,Mackworth_Formal,666,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,652,147850.6577038,,,Mackworth_Formal,667,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,653,147851.2822195,,,Mackworth_Formal,668,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,654,147851.9034955,,,Mackworth_Formal,669,0.6035268347522856,1,1,0.46867530001327395,8,0,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,654,147852.540537,,,Mackworth_Formal,670,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,655,147853.1655948,,,Mackworth_Formal,671,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,656,147853.7926906,,,Mackworth_Formal,672,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,656,147854.4019867,,,Mackworth_Formal,673,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,657,147855.0177331,,,Mackworth_Formal,674,0.6035268347522856,1,1,0.6129463000106625,8,0,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,657,147855.636892,,,Mackworth_Formal,675,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,658,147856.2796531,,,Mackworth_Formal,676,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,659,147856.9085969,,,Mackworth_Formal,677,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,659,147857.5583516,,,Mackworth_Formal,678,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,660,147858.1849645,,,Mackworth_Formal,679,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,661,147858.8309358,,,Mackworth_Formal,680,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,661,147859.4648046,,,Mackworth_Formal,681,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,662,147860.0742193,,,Mackworth_Formal,682,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,662,147860.6986331,,,Mackworth_Formal,683,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,663,147861.3061652,,,Mackworth_Formal,684,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,664,147861.9134012,,,Mackworth_Formal,685,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,664,147862.5171502,,,Mackworth_Formal,686,0.6035268347522856,1,1,0.40230280000832863,8,0,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,665,147863.1260105,,,Mackworth_Formal,687,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,665,147863.7417283,,,Mackworth_Formal,688,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,666,147864.3472243,,,Mackworth_Formal,689,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,667,147864.9510711,,,Mackworth_Formal,690,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,667,147865.5635854,,,Mackworth_Formal,691,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,668,147866.1824671,,,Mackworth_Formal,692,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,669,147866.7884466,,,Mackworth_Formal,693,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,669,147867.4001524,,,Mackworth_Formal,694,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,670,147868.0278759,,,Mackworth_Formal,695,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,670,147868.6337825,,,Mackworth_Formal,696,0.6035268347522856,1,1,0.5174640000041109,8,0,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,671,147869.2438086,,,Mackworth_Formal,697,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,672,147869.8653228,,,Mackworth_Formal,698,0.6035268347522856,1,1,0.4443872999981977,8,0,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,672,147870.4760891,,,Mackworth_Formal,699,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,673,147871.0893048,,,Mackworth_Formal,700,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,673,147871.6964009,,,Mackworth_Formal,701,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,674,147872.3047651,,,Mackworth_Formal,702,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,675,147872.9113334,,,Mackworth_Formal,703,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,675,147873.535989,,,Mackworth_Formal,704,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,676,147874.1406411,,,Mackworth_Formal,705,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,677,147874.7836157,,,Mackworth_Formal,706,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,677,147875.3907196,,,Mackworth_Formal,707,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,678,147876.0240793,,,Mackworth_Formal,708,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,678,147876.6347696,,,Mackworth_Formal,709,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,679,147877.2416742,,,Mackworth_Formal,710,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,680,147877.8551195,,,Mackworth_Formal,711,0.6035268347522856,1,1,0.3925994000164792,8,0,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,680,147878.4867889,,,Mackworth_Formal,712,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,681,147879.0949983,,,Mackworth_Formal,713,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,681,147879.7207996,,,Mackworth_Formal,714,0.6035268347522856,1,1,0.3951307999959681,8,0,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,682,147880.3548889,,,Mackworth_Formal,715,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,683,147880.9612041,,,Mackworth_Formal,716,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,683,147881.5805605,,,Mackworth_Formal,717,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,684,147882.1884957,,,Mackworth_Formal,718,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,685,147882.7969521,,,Mackworth_Formal,719,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,685,147883.4013004,,,Mackworth_Formal,720,0.6035268347522856,1,1,0.4733375000068918,8,0,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,686,147884.0079979,,,Mackworth_Formal,721,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,686,147884.6155217,,,Mackworth_Formal,722,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,687,147885.2588469,,,Mackworth_Formal,723,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,688,147885.8680275,,,Mackworth_Formal,724,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,688,147886.5109395,,,Mackworth_Formal,725,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,689,147887.1194521,,,Mackworth_Formal,726,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,689,147887.7257694,,,Mackworth_Formal,727,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,690,147888.3447487,,,Mackworth_Formal,728,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,691,147888.9692911,,,Mackworth_Formal,729,0.6035268347522856,1,1,0.35369739998714067,8,0,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,691,147889.576207,,,Mackworth_Formal,730,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,692,147890.2153093,,,Mackworth_Formal,731,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,693,147890.8302288,,,Mackworth_Formal,732,0.6035268347522856,1,1,0.44857320000301115,8,0,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,693,147891.4415794,,,Mackworth_Formal,733,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,694,147892.0518013,,,Mackworth_Formal,734,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,694,147892.659641,,,Mackworth_Formal,735,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,695,147893.2691867,,,Mackworth_Formal,736,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,696,147893.877508,,,Mackworth_Formal,737,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,696,147894.4849801,,,Mackworth_Formal,738,0.6035268347522856,1,1,0.384678200003691,8,0,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,697,147895.0970311,,,Mackworth_Formal,739,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,697,147895.7093943,,,Mackworth_Formal,740,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,698,147896.3327919,,,Mackworth_Formal,741,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,699,147896.9398526,,,Mackworth_Formal,742,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,699,147897.556821,,,Mackworth_Formal,743,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,700,147898.1749872,,,Mackworth_Formal,744,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,701,147898.7815107,,,Mackworth_Formal,745,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,701,147899.3897646,,,Mackworth_Formal,746,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,702,147900.0085488,,,Mackworth_Formal,747,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,702,147900.6241336,,,Mackworth_Formal,748,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,703,147901.2326638,,,Mackworth_Formal,749,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,704,147901.8408694,,,Mackworth_Formal,750,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,704,147902.467488,,,Mackworth_Formal,751,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,705,147903.0915819,,,Mackworth_Formal,752,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,705,147903.699022,,,Mackworth_Formal,753,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,706,147904.3183465,,,Mackworth_Formal,754,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,707,147904.932924,,,Mackworth_Formal,755,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,707,147905.5400594,,,Mackworth_Formal,756,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,708,147906.1723149,,,Mackworth_Formal,757,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,709,147906.7800842,,,Mackworth_Formal,758,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,709,147907.4052738,,,Mackworth_Formal,759,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,710,147908.0194699,,,Mackworth_Formal,760,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,710,147908.6243651,,,Mackworth_Formal,761,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,711,147909.2323888,,,Mackworth_Formal,762,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,712,147909.8831778,,,Mackworth_Formal,763,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,712,147910.4907291,,,Mackworth_Formal,764,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,713,147911.0997464,,,Mackworth_Formal,765,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,713,147911.7100495,,,Mackworth_Formal,766,0.6035268347522856,1,1,0.609847699990496,8,0,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,714,147912.3159566,,,Mackworth_Formal,767,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,715,147912.9266777,,,Mackworth_Formal,768,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,715,147913.5606304,,,Mackworth_Formal,769,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,716,147914.1949005,,,Mackworth_Formal,770,0.6035268347522856,1,1,0.4873571000061929,8,0,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,717,147914.8020844,,,Mackworth_Formal,771,0.6035268347522856,1,1,0.45068919999175705,8,0,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,717,147915.412806,,,Mackworth_Formal,772,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,718,147916.0395972,,,Mackworth_Formal,773,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,718,147916.6463007,,,Mackworth_Formal,774,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,719,147917.2551737,,,Mackworth_Formal,775,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,720,147918.1707361,,,Mackworth_Formal,776,0.6035268347522856,1,0,,8,0,0,0,0,1,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,721,147918.7769781,,,Mackworth_Formal,777,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,721,147919.3841026,,,Mackworth_Formal,778,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,722,147919.9921264,,,Mackworth_Formal,779,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,722,147920.6437596,,,Mackworth_Formal,780,0.6035268347522856,1,1,0.3831707000208553,8,0,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,723,147921.2732593,,,Mackworth_Formal,781,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,724,147921.8821239,,,Mackworth_Formal,782,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,724,147922.4899256,,,Mackworth_Formal,783,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,725,147923.0985688,,,Mackworth_Formal,784,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,726,147923.7589551,,,Mackworth_Formal,785,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,726,147924.3682765,,,Mackworth_Formal,786,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,727,147924.9999711,,,Mackworth_Formal,787,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,727,147925.6070388,,,Mackworth_Formal,788,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,728,147926.2426858,,,Mackworth_Formal,789,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,729,147926.8476127,,,Mackworth_Formal,790,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,729,147927.4542947,,,Mackworth_Formal,791,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,730,147928.3741746,,,Mackworth_Formal,792,0.6035268347522856,0,1,0.0665502000192646,8,0,0,0,1,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,731,147928.9864043,,,Mackworth_Formal,793,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,732,147929.9055839,,,Mackworth_Formal,794,0.6035268347522856,1,0,,8,0,0,0,0,1,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,732,147930.5138946,,,Mackworth_Formal,795,0.6035268347522856,0,1,-0.1901720000023488,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,733,147931.1247075,,,Mackworth_Formal,796,0.6035268347522856,1,1,0.6103719999955501,8,0,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,733,147931.7426828,,,Mackworth_Formal,797,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,734,147932.3718009,,,Mackworth_Formal,798,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
